rule_id,section_code,section,variable,data_variables,check_type,condition_questionnaire,condition_stata,condition_status,rule_expression_stata,source_regle,scope_stata,scope_source,scope_status,decision_status,action,script
Q_C_C2A_Jour_SPECIAL,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_Jour,C2A_Jour,code_special_autorise,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"(inlist(C2A_Jour, 98)) & (!missing(C2A_Jour)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire_action_a_valider,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_Jour_VALIDATION_1,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_Jour,C2A_Jour,validation,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C2A_Jour)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & !(((!missing(C2A_Jour) & (C2A_Jour >= 1)) & (!missing(C2A_Jour) & (C2A_Jour <= 31))) | (!missing(C2A_Jour) & (C2A_Jour == 98))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_Mois_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_Mois,C2A_Mois,manquant_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(C2A_Mois)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_Mois_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_Mois,C2A_Mois,saut_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C2A_Mois)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_Mois_SPECIAL,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_Mois,C2A_Mois,code_special_autorise,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"(inlist(C2A_Mois, 98)) & (!missing(C2A_Mois)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire_action_a_valider,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_Mois_VALIDATION_1,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_Mois,C2A_Mois,validation,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C2A_Mois)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & !(((!missing(C2A_Mois) & (C2A_Mois >= 1)) & (!missing(C2A_Mois) & (C2A_Mois <= 12))) | (!missing(C2A_Mois) & (C2A_Mois == 98))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_annee_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_annee,C2A_annee,manquant_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(C2A_annee)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_annee_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_annee,C2A_annee,saut_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C2A_annee)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_annee_SPECIAL,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_annee,C2A_annee,code_special_autorise,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"(inlist(C2A_annee, 9998)) & (!missing(C2A_annee)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire_action_a_valider,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2A_annee_VALIDATION_1,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2A_annee,C2A_annee,validation,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C2A_annee)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & !(((!missing(C2A_annee) & (C2A_annee >= 1950)) & (!missing(C2A_annee) & (C2A_annee <= 2026))) | (!missing(C2A_annee) & (C2A_annee == 9998))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2,C2,manquant_univers,(HHB_fin!=null && consentement==1) && (C2A_annee==9998),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C2A_annee) & (C2A_annee == 9998))),translated,(missing(C2)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C2A_annee) & (C2A_annee == 9998)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C2_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C2,C2,saut_univers,(HHB_fin!=null && consentement==1) && (C2A_annee==9998),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C2A_annee) & (C2A_annee == 9998))),translated,(!missing(C2)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C2A_annee) & (C2A_annee == 9998)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C3_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C3,C3,manquant_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(C3)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C3_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C3,C3,saut_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C3)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C3_DOMAIN,C,C. PROFIL SOCIODEMOGRAPHIQUE,C3,C3,domaine,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(C3, 1, 2, 3, 4, 5, 6))) & (!missing(C3)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C4_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C4,C4,manquant_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(C4)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C4_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C4,C4,saut_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C4)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C4_DOMAIN,C,C. PROFIL SOCIODEMOGRAPHIQUE,C4,C4,domaine,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(C4, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9) | inlist(C4, 10, 11, 12))) & (!missing(C4)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C5_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C5,C5,manquant_univers,(HHB_fin!=null && consentement==1) && (C4>=2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 >= 2))),translated,(missing(C5)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 >= 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C5_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C5,C5,saut_univers,(HHB_fin!=null && consentement==1) && (C4>=2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 >= 2))),translated,(!missing(C5)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 >= 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C5_DOMAIN,C,C. PROFIL SOCIODEMOGRAPHIQUE,C5,C5,domaine,(HHB_fin!=null && consentement==1) && (C4>=2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 >= 2))),translated,"!((inlist(C5, 1, 2, 3, 4, 5, 6, 7, 8))) & (!missing(C5)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C6_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C6,C6,manquant_univers,(HHB_fin!=null && consentement==1) && (C4<=2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 <= 2))),translated,(missing(C6)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 <= 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C6_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C6,C6,saut_univers,(HHB_fin!=null && consentement==1) && (C4<=2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 <= 2))),translated,(!missing(C6)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 <= 2)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C6_DOMAIN,C,C. PROFIL SOCIODEMOGRAPHIQUE,C6,C6,domaine,(HHB_fin!=null && consentement==1) && (C4<=2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C4) & (C4 <= 2))),translated,"!((inlist(C6, 1, 2))) & (!missing(C6)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C7_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C7,C7,manquant_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(C7)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C7_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C7,C7,saut_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(C7)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C7_DOMAIN,C,C. PROFIL SOCIODEMOGRAPHIQUE,C7,C7,domaine,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(C7, 1, 2))) & (!missing(C7)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C8_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C8,C8,manquant_univers,(HHB_fin!=null && consentement==1) && (C7==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C7) & (C7 == 1))),translated,(missing(C8)) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C7) & (C7 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C8_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C8,C8,saut_univers,(HHB_fin!=null && consentement==1) && (C7==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C7) & (C7 == 1))),translated,(!missing(C8)) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C7) & (C7 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C8_DOMAIN,C,C. PROFIL SOCIODEMOGRAPHIQUE,C8,C8,domaine,(HHB_fin!=null && consentement==1) && (C7==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C7) & (C7 == 1))),translated,"!((inlist(C8, 1, 2))) & (!missing(C8)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C9_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C9,C9,manquant_univers,(HHB_fin!=null && consentement==1) && (C8==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1))),translated,"((missing(C9) | trim(C9) == """")) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C9_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C9,C9,saut_univers,(HHB_fin!=null && consentement==1) && (C8==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1))),translated,"((!missing(C9) & trim(C9) != """")) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C10_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C10,C10,manquant_univers,(HHB_fin!=null && consentement==1) && (C8==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1))),translated,"((missing(C10) | trim(C10) == """")) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C10_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C10,C10,saut_univers,(HHB_fin!=null && consentement==1) && (C8==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1))),translated,"((!missing(C10) & trim(C10) != """")) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C11_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,C11,C11,manquant_univers,(HHB_fin!=null && consentement==1) && (C8==2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 2))),translated,"((missing(C11) | trim(C11) == """")) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 2)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_C11_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,C11,C11,saut_univers,(HHB_fin!=null && consentement==1) && (C8==2),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 2))),translated,"((!missing(C11) & trim(C11) != """")) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(C8) & (C8 == 2)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_age_COMPUTED,C,C. PROFIL SOCIODEMOGRAPHIQUE,age,age,variable_calculee,(HHB_fin!=null && consentement==1),,non_applicable,,questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,documenter_sans_corriger,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_HHC_fin_MISSING,C,C. PROFIL SOCIODEMOGRAPHIQUE,HHC_fin,HHC_fin,manquant_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"((missing(HHC_fin) | trim(HHC_fin) == """")) & ((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_C_HHC_fin_SKIP,C,C. PROFIL SOCIODEMOGRAPHIQUE,HHC_fin,HHC_fin,saut_univers,(HHB_fin!=null && consentement==1),(!missing(HHB_fin) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(HHC_fin) & trim(HHC_fin) != """")) & !((!missing(HHB_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_04_C_C_PROFIL_SOCIODEMOGRAPHIQUE.do
Q_D_HHD_debut_MISSING,D,D. MENAGE,HHD_debut,HHD_debut,manquant_univers,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,"((missing(HHD_debut) | trim(HHD_debut) == """")) & (((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
Q_D_HHD_debut_SKIP,D,D. MENAGE,HHD_debut,HHD_debut,saut_univers,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,"((!missing(HHD_debut) & trim(HHD_debut) != """")) & !(((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
Q_D_D1_MISSING,D,D. MENAGE,D1,D1,manquant_univers,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,(missing(D1)) & (((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
Q_D_D1_SKIP,D,D. MENAGE,D1,D1,saut_univers,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,(!missing(D1)) & !(((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
Q_D_D2_MISSING,D,D. MENAGE,D2,D2,manquant_univers,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,(missing(D2)) & (((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
Q_D_D2_SKIP,D,D. MENAGE,D2,D2,saut_univers,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,(!missing(D2)) & !(((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
Q_D_D2_VALIDATION_1,D,D. MENAGE,D2,D2,validation,(consentement==1 && HHC_fin!=null),((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin)),translated,(!missing(D2)) & (((!missing(consentement) & (consentement == 1)) & !missing(HHC_fin))) & !((!missing(D2) & !missing(D1) & (D2 < D1))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_05_D_D_MENAGE.do
